# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-25 12:31:50 EDT       (vaww02)
#
# Data for the following 2 site(s) are contained in this file
#    USGS 06727500 FOURMILE CREEK AT ORODELL, CO
#    USGS 06730200 BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06727500
#            TS   parameter     statistic     Description
#         17657       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	17657_00060_00003	17657_00060_00003_cd
USGS	06730200	2012-07-07	380	A
USGS	06730200	2012-07-08	379	A
USGS	06730200	2012-07-09	265	A
USGS	06730200	2012-07-10	134	A
USGS	06730200	2012-07-11	89.7	A
USGS	06730200	2012-07-12	91.2	A
USGS	06730200	2012-07-13	92.8	A
USGS	06730200	2012-07-14	93.3	A
USGS	06730200	2012-07-15	129	A
USGS	06730200	2012-07-16	141	A
USGS	06730200	2012-07-17	141	A
USGS	06730200	2012-07-18	123	A
USGS	06730200	2012-07-19	108	A
USGS	06730200	2012-07-20	107	A
USGS	06730200	2012-07-21	99.1	A
USGS	06730200	2012-07-22	102	A
USGS	06730200	2012-07-23	114	A
USGS	06730200	2012-07-24	125	A
USGS	06730200	2012-07-25	138	A
USGS	06730200	2012-07-26	165	A
USGS	06730200	2012-07-27	196	A
USGS	06730200	2012-07-28	186	A
USGS	06730200	2012-07-29	172	A
USGS	06730200	2012-07-30	182	A
USGS	06730200	2012-07-31	203	A
USGS	06730200	2012-08-01	185	A
USGS	06730200	2012-08-02	153	A
USGS	06730200	2012-08-03	124	A
USGS	06730200	2012-08-04	87.2	A
USGS	06730200	2012-08-05	59.6	A
USGS	06730200	2012-08-06	58.8	A
USGS	06730200	2012-08-07	69.7	A
USGS	06730200	2012-08-08	72.5	A
USGS	06730200	2012-08-09	77.5	A
USGS	06730200	2012-08-10	96.5	A
USGS	06730200	2012-08-11	117	A
USGS	06730200	2012-08-12	133	A
USGS	06730200	2012-08-13	149	A
USGS	06730200	2012-08-14	154	A
USGS	06730200	2012-08-15	153	A
USGS	06730200	2012-08-16	155	A
USGS	06730200	2012-08-17	158	A
USGS	06730200	2012-08-18	154	A
USGS	06730200	2012-08-19	151	A
USGS	06730200	2012-08-20	152	A
USGS	06730200	2012-08-21	150	A
USGS	06730200	2012-08-22	142	A
USGS	06730200	2012-08-23	128	A
USGS	06730200	2012-08-24	131	A
USGS	06730200	2012-08-25	128	A
USGS	06730200	2012-08-26	124	A
USGS	06730200	2012-08-27	108	A
USGS	06730200	2012-08-28	97.0	A
USGS	06730200	2012-08-29	78.8	A
USGS	06730200	2012-08-30	69.2	A
USGS	06730200	2012-08-31	77.4	A
USGS	06730200	2012-09-01	81.3	A
USGS	06730200	2012-09-02	85.2	A
USGS	06730200	2012-09-03	90.5	A
USGS	06730200	2012-09-04	87.1	A
USGS	06730200	2012-09-05	87.0	A
USGS	06730200	2012-09-06	86.5	A
USGS	06730200	2012-09-07	80.9	A
USGS	06730200	2012-09-08	67.4	A
USGS	06730200	2012-09-09	53.2	A
USGS	06730200	2012-09-10	47.9	A
USGS	06730200	2012-09-11	54.6	A
USGS	06730200	2012-09-12	105	A
USGS	06730200	2012-09-13	62.3	A
USGS	06730200	2012-09-14	52.9	A
USGS	06730200	2012-09-15	37.8	A
USGS	06730200	2012-09-16	30.7	A
USGS	06730200	2012-09-17	28.8	A
USGS	06730200	2012-09-18	27.5	A
USGS	06730200	2012-09-19	23.2	A
USGS	06730200	2012-09-20	22.7	A
USGS	06730200	2012-09-21	23.3	A
USGS	06730200	2012-09-22	25.0	A
USGS	06730200	2012-09-23	22.9	A
USGS	06730200	2012-09-24	21.1	A
USGS	06730200	2012-09-25	21.9	A
USGS	06730200	2012-09-26	43.3	A
USGS	06730200	2012-09-27	51.9	A
USGS	06730200	2012-09-28	38.5	A
USGS	06730200	2012-09-29	42.6	A
USGS	06730200	2012-09-30	32.3	A
USGS	06730200	2012-10-01	23.6	A
USGS	06730200	2012-10-02	21.0	A
USGS	06730200	2012-10-03	20.7	A
USGS	06730200	2012-10-04	22.0	A
USGS	06730200	2012-10-05	26.8	A
USGS	06730200	2012-10-06	28.0	A
USGS	06730200	2012-10-07	24.4	A
USGS	06730200	2012-10-08	21.6	A
USGS	06730200	2012-10-09	22.4	A
USGS	06730200	2012-10-10	44.7	A
USGS	06730200	2012-10-11	43.8	A
USGS	06730200	2012-10-12	43.2	A
USGS	06730200	2012-10-13	44.0	A
USGS	06730200	2012-10-14	39.5	A
USGS	06730200	2012-10-15	37.5	A
USGS	06730200	2012-10-16	36.6	A
USGS	06730200	2012-10-17	41.3	A
USGS	06730200	2012-10-18	47.2	A
USGS	06730200	2012-10-19	64.0	A
USGS	06730200	2012-10-20	61.0	A
USGS	06730200	2012-10-21	59.3	A
USGS	06730200	2012-10-22	58.3	A
USGS	06730200	2012-10-23	55.1	A
USGS	06730200	2012-10-24	53.3	A
USGS	06730200	2012-10-25	70.0	A
USGS	06730200	2012-10-26	57.9	A
USGS	06730200	2012-10-27	37.8	A
USGS	06730200	2012-10-28	40.3	A
USGS	06730200	2012-10-29	50.9	A
USGS	06730200	2012-10-30	35.9	A
USGS	06730200	2012-10-31	28.2	A
USGS	06730200	2012-11-01	8.99	A
USGS	06730200	2012-11-02	6.51	A
USGS	06730200	2012-11-03	5.89	A
USGS	06730200	2012-11-04	6.07	A
USGS	06730200	2012-11-05	5.96	A
USGS	06730200	2012-11-06	5.59	A
USGS	06730200	2012-11-07	5.74	A
USGS	06730200	2012-11-08	5.58	A
USGS	06730200	2012-11-09	5.73	A
USGS	06730200	2012-11-10	9.74	A
USGS	06730200	2012-11-11	10.1	A
USGS	06730200	2012-11-12	5.86	A
USGS	06730200	2012-11-13	5.38	A
USGS	06730200	2012-11-14	5.43	A
USGS	06730200	2012-11-15	5.76	A
USGS	06730200	2012-11-16	5.69	A
USGS	06730200	2012-11-17	5.81	A
USGS	06730200	2012-11-18	6.27	A
USGS	06730200	2012-11-19	6.04	A
USGS	06730200	2012-11-20	7.02	A
USGS	06730200	2012-11-21	4.60	A
USGS	06730200	2012-11-22	3.93	A
USGS	06730200	2012-11-23	4.25	A
USGS	06730200	2012-11-24	4.27	A
USGS	06730200	2012-11-25	4.01	A
USGS	06730200	2012-11-26	3.77	A
USGS	06730200	2012-11-27	3.46	A
USGS	06730200	2012-11-28	4.15	A
USGS	06730200	2012-11-29	4.21	A
USGS	06730200	2012-11-30	4.46	A
USGS	06730200	2012-12-01	3.85	A
USGS	06730200	2012-12-02	3.88	A
USGS	06730200	2012-12-03	4.37	A
USGS	06730200	2012-12-04	3.89	A
USGS	06730200	2012-12-05	3.88	A
USGS	06730200	2012-12-06	3.37	A
USGS	06730200	2012-12-07	3.18	A
USGS	06730200	2012-12-08	3.16	A
USGS	06730200	2012-12-09	2.77	A
USGS	06730200	2012-12-10	2.36	A
USGS	06730200	2012-12-11	2.47	A
USGS	06730200	2012-12-12	2.63	A
USGS	06730200	2012-12-13	2.76	A
USGS	06730200	2012-12-14	3.33	A
USGS	06730200	2012-12-15	4.81	A
USGS	06730200	2012-12-16	3.63	A
USGS	06730200	2012-12-17	4.00	A:e
USGS	06730200	2012-12-18	3.90	A:e
USGS	06730200	2012-12-19	4.50	A:e
USGS	06730200	2012-12-20	4.60	A:e
USGS	06730200	2012-12-21	4.12	A
USGS	06730200	2012-12-22	4.55	A
USGS	06730200	2012-12-23	5.25	A
USGS	06730200	2012-12-24	5.82	A
USGS	06730200	2012-12-25	7.10	A
USGS	06730200	2012-12-26	9.26	A
USGS	06730200	2012-12-27	10.6	A
USGS	06730200	2012-12-28	19.7	A
USGS	06730200	2012-12-29	25.4	A
USGS	06730200	2012-12-30	24.2	A
USGS	06730200	2012-12-31	23.3	A
USGS	06730200	2013-01-01	23.0	A
USGS	06730200	2013-01-02	23.3	A
USGS	06730200	2013-01-03	24.3	A
USGS	06730200	2013-01-04	25.7	A
USGS	06730200	2013-01-05	24.6	A
USGS	06730200	2013-01-06	23.8	A
USGS	06730200	2013-01-07	23.3	A
USGS	06730200	2013-01-08	18.1	A
USGS	06730200	2013-01-09	6.20	A
USGS	06730200	2013-01-10	4.76	A
USGS	06730200	2013-01-11	3.77	A
USGS	06730200	2013-01-12	3.79	A
USGS	06730200	2013-01-13	4.62	A
USGS	06730200	2013-01-14	5.14	A
USGS	06730200	2013-01-15	6.78	A
USGS	06730200	2013-01-16	6.59	A
USGS	06730200	2013-01-17	5.94	A
USGS	06730200	2013-01-18	5.38	A
USGS	06730200	2013-01-19	4.26	A
USGS	06730200	2013-01-20	3.57	A
USGS	06730200	2013-01-21	3.16	A
USGS	06730200	2013-01-22	3.20	A
USGS	06730200	2013-01-23	3.48	A
USGS	06730200	2013-01-24	11.8	A
USGS	06730200	2013-01-25	10.5	A
USGS	06730200	2013-01-26	9.39	A
USGS	06730200	2013-01-27	7.55	A
USGS	06730200	2013-01-28	7.96	A
USGS	06730200	2013-01-29	9.06	A
USGS	06730200	2013-01-30	8.46	A
USGS	06730200	2013-01-31	10.1	A
USGS	06730200	2013-02-01	4.31	A
USGS	06730200	2013-02-02	3.62	A
USGS	06730200	2013-02-03	2.97	A
USGS	06730200	2013-02-04	3.42	A
USGS	06730200	2013-02-05	2.96	A
USGS	06730200	2013-02-06	2.79	A
USGS	06730200	2013-02-07	2.81	A
USGS	06730200	2013-02-08	2.72	A
USGS	06730200	2013-02-09	2.70	A:e
USGS	06730200	2013-02-10	2.70	A:e
USGS	06730200	2013-02-11	2.70	A:e
USGS	06730200	2013-02-12	2.75	A:e
USGS	06730200	2013-02-13	2.81	A
USGS	06730200	2013-02-14	2.85	A
USGS	06730200	2013-02-15	3.27	A
USGS	06730200	2013-02-16	3.44	A
USGS	06730200	2013-02-17	3.04	A
USGS	06730200	2013-02-18	2.92	A
USGS	06730200	2013-02-19	2.86	A
USGS	06730200	2013-02-20	3.22	A
USGS	06730200	2013-02-21	3.80	A
USGS	06730200	2013-02-22	4.35	A
USGS	06730200	2013-02-23	3.80	A
USGS	06730200	2013-02-24	3.90	A
USGS	06730200	2013-02-25	4.48	A
USGS	06730200	2013-02-26	4.70	A
USGS	06730200	2013-02-27	3.96	A
USGS	06730200	2013-02-28	3.69	A
USGS	06730200	2013-03-01	4.70	A
USGS	06730200	2013-03-02	4.68	A
USGS	06730200	2013-03-03	5.53	A
USGS	06730200	2013-03-04	4.84	A
USGS	06730200	2013-03-05	4.89	A
USGS	06730200	2013-03-06	4.28	A
USGS	06730200	2013-03-07	4.04	A
USGS	06730200	2013-03-08	3.81	A
USGS	06730200	2013-03-09	8.05	A
USGS	06730200	2013-03-10	7.63	A
USGS	06730200	2013-03-11	5.63	A
USGS	06730200	2013-03-12	8.87	A
USGS	06730200	2013-03-13	7.13	A
USGS	06730200	2013-03-14	6.24	A
USGS	06730200	2013-03-15	5.70	A
USGS	06730200	2013-03-16	5.62	A
USGS	06730200	2013-03-17	5.47	A
USGS	06730200	2013-03-18	4.61	A
USGS	06730200	2013-03-19	4.48	A
USGS	06730200	2013-03-20	4.80	A
USGS	06730200	2013-03-21	4.96	A
USGS	06730200	2013-03-22	4.66	A
USGS	06730200	2013-03-23	6.60	A
USGS	06730200	2013-03-24	7.94	A
USGS	06730200	2013-03-25	7.36	A
USGS	06730200	2013-03-26	7.16	A
USGS	06730200	2013-03-27	8.92	A
USGS	06730200	2013-03-28	8.09	A
USGS	06730200	2013-03-29	6.31	A
USGS	06730200	2013-03-30	5.18	A
USGS	06730200	2013-03-31	5.02	A
USGS	06730200	2013-04-01	5.01	A
USGS	06730200	2013-04-02	7.86	A
USGS	06730200	2013-04-03	22.3	A
USGS	06730200	2013-04-04	8.49	A
USGS	06730200	2013-04-05	7.15	A
USGS	06730200	2013-04-06	6.50	A
USGS	06730200	2013-04-07	6.01	A
USGS	06730200	2013-04-08	5.64	A
USGS	06730200	2013-04-09	12.6	A
USGS	06730200	2013-04-10	9.80	A
USGS	06730200	2013-04-11	8.93	A
USGS	06730200	2013-04-12	8.01	A
USGS	06730200	2013-04-13	5.90	A
USGS	06730200	2013-04-14	10.1	A
USGS	06730200	2013-04-15	17.1	A
USGS	06730200	2013-04-16	21.2	A
USGS	06730200	2013-04-17	18.5	A
USGS	06730200	2013-04-18	15.2	A
USGS	06730200	2013-04-19	16.5	A
USGS	06730200	2013-04-20	18.3	A
USGS	06730200	2013-04-21	12.5	A
USGS	06730200	2013-04-22	19.3	A
USGS	06730200	2013-04-23	30.4	A
USGS	06730200	2013-04-24	28.7	A
USGS	06730200	2013-04-25	26.7	A
USGS	06730200	2013-04-26	18.3	A
USGS	06730200	2013-04-27	13.3	A
USGS	06730200	2013-04-28	28.2	A
USGS	06730200	2013-04-29	35.5	A
USGS	06730200	2013-04-30	34.5	A
USGS	06730200	2013-05-01	116	A
USGS	06730200	2013-05-02	103	A
USGS	06730200	2013-05-03	80.3	A
USGS	06730200	2013-05-04	63.9	A
USGS	06730200	2013-05-05	60.8	A
USGS	06730200	2013-05-06	73.0	A
USGS	06730200	2013-05-07	105	A
USGS	06730200	2013-05-08	125	A
USGS	06730200	2013-05-09	268	A
USGS	06730200	2013-05-10	293	A
USGS	06730200	2013-05-11	228	A
USGS	06730200	2013-05-12	199	A
USGS	06730200	2013-05-13	201	A
USGS	06730200	2013-05-14	248	A
USGS	06730200	2013-05-15	277	A
USGS	06730200	2013-05-16	265	A
USGS	06730200	2013-05-17	377	A
USGS	06730200	2013-05-18	501	A
USGS	06730200	2013-05-19	428	A
USGS	06730200	2013-05-20	289	A
USGS	06730200	2013-05-21	180	A
USGS	06730200	2013-05-22	175	A
USGS	06730200	2013-05-23	216	A
USGS	06730200	2013-05-24	242	A
USGS	06730200	2013-05-25	257	A
USGS	06730200	2013-05-26	307	A
USGS	06730200	2013-05-27	328	A
USGS	06730200	2013-05-28	272	A
USGS	06730200	2013-05-29	274	A
USGS	06730200	2013-05-30	237	A
USGS	06730200	2013-05-31	148	A
USGS	06730200	2013-06-01	89.1	A
USGS	06730200	2013-06-02	92.9	A
USGS	06730200	2013-06-03	134	A
USGS	06730200	2013-06-04	164	A
USGS	06730200	2013-06-05	227	A
USGS	06730200	2013-06-06	321	A
USGS	06730200	2013-06-07	370	A
USGS	06730200	2013-06-08	429	A
USGS	06730200	2013-06-09	428	A
USGS	06730200	2013-06-10	504	A
USGS	06730200	2013-06-11	596	A
USGS	06730200	2013-06-12	629	A
USGS	06730200	2013-06-13	565	A
USGS	06730200	2013-06-14	456	A
USGS	06730200	2013-06-15	472	A
USGS	06730200	2013-06-16	421	A
USGS	06730200	2013-06-17	324	A
USGS	06730200	2013-06-18	182	A
USGS	06730200	2013-06-19	162	A
USGS	06730200	2013-06-20	148	A
USGS	06730200	2013-06-21	119	A
USGS	06730200	2013-06-22	115	A
USGS	06730200	2013-06-23	90.6	A
USGS	06730200	2013-06-24	92.4	A
USGS	06730200	2013-06-25	96.8	A
USGS	06730200	2013-06-26	107	A
USGS	06730200	2013-06-27	116	A
USGS	06730200	2013-06-28	123	A
USGS	06730200	2013-06-29	163	A
USGS	06730200	2013-06-30	151	A
USGS	06730200	2013-07-01	132	A
USGS	06730200	2013-07-02	106	A
USGS	06730200	2013-07-03	89.5	A
USGS	06730200	2013-07-04	86.8	A
USGS	06730200	2013-07-05	90.5	A
USGS	06730200	2013-07-06	112	A
USGS	06730200	2013-07-07	130	A
USGS	06730200	2013-07-08	113	A
USGS	06730200	2013-07-09	97.7	A
USGS	06730200	2013-07-10	84.4	A
USGS	06730200	2013-07-11	67.9	A
USGS	06730200	2013-07-12	46.0	A
USGS	06730200	2013-07-13	66.5	A
USGS	06730200	2013-07-14	80.8	A
USGS	06730200	2013-07-15	136	A
USGS	06730200	2013-07-16	116	A
USGS	06730200	2013-07-17	108	A
USGS	06730200	2013-07-18	93.4	A
USGS	06730200	2013-07-19	94.5	A
USGS	06730200	2013-07-20	100	A
USGS	06730200	2013-07-21	94.9	A
USGS	06730200	2013-07-22	69.9	A
USGS	06730200	2013-07-23	45.1	A
USGS	06730200	2013-07-24	43.0	A
USGS	06730200	2013-07-25	53.5	A
USGS	06730200	2013-07-26	58.5	A
USGS	06730200	2013-07-27	61.7	A
USGS	06730200	2013-07-28	94.5	A
USGS	06730200	2013-07-29	98.3	A
USGS	06730200	2013-07-30	79.3	A
USGS	06730200	2013-07-31	62.7	A
USGS	06730200	2013-08-01	64.3	A
USGS	06730200	2013-08-02	68.3	A
USGS	06730200	2013-08-03	64.8	A
USGS	06730200	2013-08-04	64.6	A
USGS	06730200	2013-08-05	62.1	A
USGS	06730200	2013-08-06	44.2	A
USGS	06730200	2013-08-07	47.8	A
USGS	06730200	2013-08-08	42.4	A
USGS	06730200	2013-08-09	32.6	A
USGS	06730200	2013-08-10	35.8	A
USGS	06730200	2013-08-11	33.2	A
USGS	06730200	2013-08-12	21.3	A
USGS	06730200	2013-08-13	36.4	A
USGS	06730200	2013-08-14	35.7	A
USGS	06730200	2013-08-15	52.7	A
USGS	06730200	2013-08-16	43.0	A
USGS	06730200	2013-08-17	46.8	A
USGS	06730200	2013-08-18	45.1	A
USGS	06730200	2013-08-19	45.2	A
USGS	06730200	2013-08-20	43.1	A
USGS	06730200	2013-08-21	49.5	A
USGS	06730200	2013-08-22	84.3	A
USGS	06730200	2013-08-23	98.6	A
USGS	06730200	2013-08-24	108	A
USGS	06730200	2013-08-25	98.9	A
USGS	06730200	2013-08-26	79.4	A
USGS	06730200	2013-08-27	62.7	A
USGS	06730200	2013-08-28	45.3	A
USGS	06730200	2013-08-29	42.5	A
USGS	06730200	2013-08-30	48.3	A
USGS	06730200	2013-08-31	58.3	A
USGS	06730200	2013-09-01	58.4	A
USGS	06730200	2013-09-02	57.1	A
USGS	06730200	2013-09-03	52.3	A
USGS	06730200	2013-09-04	68.3	A
USGS	06730200	2013-09-05	72.1	A
USGS	06730200	2013-09-06	60.0	A
USGS	06730200	2013-09-07	36.1	A
USGS	06730200	2013-09-08	38.0	A
USGS	06730200	2013-09-09	47.1	A
USGS	06730200	2013-09-10	116	A
USGS	06730200	2013-09-11	349	A
USGS	06730200	2013-09-12	4770	A
USGS	06730200	2013-09-13	4640	A
USGS	06730200	2013-09-14	1550	A
USGS	06730200	2013-09-15	1820	A
USGS	06730200	2013-09-16	1770	A
USGS	06730200	2013-09-17	1390	A
USGS	06730200	2013-09-18	1260	A
USGS	06730200	2013-09-19	1080	A
USGS	06730200	2013-09-20	941	A
USGS	06730200	2013-09-21	819	A
USGS	06730200	2013-09-22	712	A
USGS	06730200	2013-09-23	795	A
USGS	06730200	2013-09-24	638	A
USGS	06730200	2013-09-25	561	A
USGS	06730200	2013-09-26	487	A
USGS	06730200	2013-09-27	473	A
USGS	06730200	2013-09-28	460	A
USGS	06730200	2013-09-29	371	A
USGS	06730200	2013-09-30	354	A
USGS	06730200	2013-10-01	308	A
USGS	06730200	2013-10-02	278	A
USGS	06730200	2013-10-03	278	A
USGS	06730200	2013-10-04	424	A
USGS	06730200	2013-10-05	325	A
USGS	06730200	2013-10-06	288	A
USGS	06730200	2013-10-07	255	A
USGS	06730200	2013-10-08	246	A
USGS	06730200	2013-10-09	237	A
USGS	06730200	2013-10-10	232	A
USGS	06730200	2013-10-11	265	A
USGS	06730200	2013-10-12	214	A
USGS	06730200	2013-10-13	206	A
USGS	06730200	2013-10-14	206	A
USGS	06730200	2013-10-15	202	A
USGS	06730200	2013-10-16	198	A
USGS	06730200	2013-10-17	200	A
USGS	06730200	2013-10-18	223	A
USGS	06730200	2013-10-19	212	A
USGS	06730200	2013-10-20	213	A
USGS	06730200	2013-10-21	205	A
USGS	06730200	2013-10-22	190	A
USGS	06730200	2013-10-23	185	A
USGS	06730200	2013-10-24	184	A
USGS	06730200	2013-10-25	209	A
USGS	06730200	2013-10-26	173	A
USGS	06730200	2013-10-27	156	A
USGS	06730200	2013-10-28	148	A
USGS	06730200	2013-10-29	123	A
USGS	06730200	2013-10-30	114	A
USGS	06730200	2013-10-31	104	A
USGS	06730200	2013-11-01	94.3	A
USGS	06730200	2013-11-02	86.1	A
USGS	06730200	2013-11-03	84.4	A
USGS	06730200	2013-11-04	78.8	A
USGS	06730200	2013-11-05	69.1	A
USGS	06730200	2013-11-06	63.7	A
USGS	06730200	2013-11-07	55.5	A
USGS	06730200	2013-11-08	56.1	A
USGS	06730200	2013-11-09	56.0	A
USGS	06730200	2013-11-10	54.2	A
USGS	06730200	2013-11-11	52.9	A
USGS	06730200	2013-11-12	52.1	A
USGS	06730200	2013-11-13	50.9	A
USGS	06730200	2013-11-14	51.5	A
USGS	06730200	2013-11-15	55.5	A
USGS	06730200	2013-11-16	58.1	A
USGS	06730200	2013-11-17	58.4	A
USGS	06730200	2013-11-18	57.9	A
USGS	06730200	2013-11-19	61.7	A
USGS	06730200	2013-11-20	70.3	A
USGS	06730200	2013-11-21	72.5	A
USGS	06730200	2013-11-22	70.6	A
USGS	06730200	2013-11-23	71.8	A
USGS	06730200	2013-11-24	69.0	A
USGS	06730200	2013-11-25	70.2	A
USGS	06730200	2013-11-26	63.4	A
USGS	06730200	2013-11-27	61.1	A
USGS	06730200	2013-11-28	59.6	A
USGS	06730200	2013-11-29	58.3	A
USGS	06730200	2013-11-30	54.3	A
USGS	06730200	2013-12-01	53.4	A
USGS	06730200	2013-12-02	51.6	A
USGS	06730200	2013-12-03	44.2	A
USGS	06730200	2013-12-04	42.0	A
USGS	06730200	2013-12-05	28.5	A
USGS	06730200	2013-12-06	22.0	A
USGS	06730200	2013-12-07	25.4	A:e
USGS	06730200	2013-12-08	26.2	A:e
USGS	06730200	2013-12-09	27.5	A:e
USGS	06730200	2013-12-10	28.4	A:e
USGS	06730200	2013-12-11	29.1	A
USGS	06730200	2013-12-12	30.1	A
USGS	06730200	2013-12-13	32.0	A
USGS	06730200	2013-12-14	31.7	A
USGS	06730200	2013-12-15	33.4	A
USGS	06730200	2013-12-16	35.2	A
USGS	06730200	2013-12-17	34.7	A
USGS	06730200	2013-12-18	39.1	A
USGS	06730200	2013-12-19	38.9	A
USGS	06730200	2013-12-20	35.9	A
USGS	06730200	2013-12-21	34.0	A
USGS	06730200	2013-12-22	34.7	A
USGS	06730200	2013-12-23	33.4	A
USGS	06730200	2013-12-24	34.7	A
USGS	06730200	2013-12-25	39.3	A
USGS	06730200	2013-12-26	38.9	A
USGS	06730200	2013-12-27	37.6	A
USGS	06730200	2013-12-28	32.0	A
USGS	06730200	2013-12-29	30.6	A
USGS	06730200	2013-12-30	30.3	A
USGS	06730200	2013-12-31	30.5	A
USGS	06730200	2014-01-01	29.4	A
USGS	06730200	2014-01-02	29.1	A
USGS	06730200	2014-01-03	33.5	A
USGS	06730200	2014-01-04	36.7	A
USGS	06730200	2014-01-05	30.7	A
USGS	06730200	2014-01-06	29.0	A
USGS	06730200	2014-01-07	38.8	A
USGS	06730200	2014-01-08	40.8	A
USGS	06730200	2014-01-09	37.1	A
USGS	06730200	2014-01-10	35.4	A
USGS	06730200	2014-01-11	36.7	A
USGS	06730200	2014-01-12	40.3	A
USGS	06730200	2014-01-13	37.5	A
USGS	06730200	2014-01-14	37.7	A
USGS	06730200	2014-01-15	38.1	A
USGS	06730200	2014-01-16	32.7	A
USGS	06730200	2014-01-17	32.1	A
USGS	06730200	2014-01-18	32.1	A
USGS	06730200	2014-01-19	31.6	A
USGS	06730200	2014-01-20	32.1	A
USGS	06730200	2014-01-21	33.5	A
USGS	06730200	2014-01-22	32.2	A
USGS	06730200	2014-01-23	30.2	A
USGS	06730200	2014-01-24	26.7	A
USGS	06730200	2014-01-25	32.1	A
USGS	06730200	2014-01-26	31.3	A
USGS	06730200	2014-01-27	29.9	A
USGS	06730200	2014-01-28	24.7	A
USGS	06730200	2014-01-29	33.3	A
USGS	06730200	2014-01-30	41.3	A
USGS	06730200	2014-01-31	39.7	A
USGS	06730200	2014-02-01	35.4	A
USGS	06730200	2014-02-02	30.0	A
USGS	06730200	2014-02-03	29.1	A
USGS	06730200	2014-02-04	30.4	A
USGS	06730200	2014-02-05	21.0	A
USGS	06730200	2014-02-06	25.0	A
USGS	06730200	2014-02-07	33.3	A
USGS	06730200	2014-02-08	39.2	A
USGS	06730200	2014-02-09	40.0	A
USGS	06730200	2014-02-10	39.7	A
USGS	06730200	2014-02-11	38.9	A
USGS	06730200	2014-02-12	37.0	A
USGS	06730200	2014-02-13	44.9	A
USGS	06730200	2014-02-14	50.2	A
USGS	06730200	2014-02-15	43.5	A
USGS	06730200	2014-02-16	39.7	A
USGS	06730200	2014-02-17	39.5	A
USGS	06730200	2014-02-18	35.4	A
USGS	06730200	2014-02-19	40.4	A
USGS	06730200	2014-02-20	41.0	A
USGS	06730200	2014-02-21	38.2	A
USGS	06730200	2014-02-22	48.4	A
USGS	06730200	2014-02-23	46.8	A
USGS	06730200	2014-02-24	45.1	A
USGS	06730200	2014-02-25	38.1	A
USGS	06730200	2014-02-26	46.2	A
USGS	06730200	2014-02-27	57.5	A
USGS	06730200	2014-02-28	50.7	A
USGS	06730200	2014-03-01	60.4	A
USGS	06730200	2014-03-02	57.9	A
USGS	06730200	2014-03-03	56.0	A
USGS	06730200	2014-03-04	54.7	A
USGS	06730200	2014-03-05	69.8	A
USGS	06730200	2014-03-06	60.4	A
USGS	06730200	2014-03-07	94.3	A
USGS	06730200	2014-03-08	96.0	A
USGS	06730200	2014-03-09	76.5	A
USGS	06730200	2014-03-10	72.2	A
USGS	06730200	2014-03-11	76.7	A
USGS	06730200	2014-03-12	71.5	A
USGS	06730200	2014-03-13	75.5	A
USGS	06730200	2014-03-14	56.9	A
USGS	06730200	2014-03-15	50.3	A
USGS	06730200	2014-03-16	47.3	A
USGS	06730200	2014-03-17	51.1	A
USGS	06730200	2014-03-18	50.8	A
USGS	06730200	2014-03-19	47.4	A
USGS	06730200	2014-03-20	47.7	A
USGS	06730200	2014-03-21	48.8	A
USGS	06730200	2014-03-22	46.9	A
USGS	06730200	2014-03-23	44.7	A
USGS	06730200	2014-03-24	47.9	A
USGS	06730200	2014-03-25	47.9	A
USGS	06730200	2014-03-26	50.2	A
USGS	06730200	2014-03-27	48.1	A
USGS	06730200	2014-03-28	48.5	A
USGS	06730200	2014-03-29	47.1	A
USGS	06730200	2014-03-30	50.8	A
USGS	06730200	2014-03-31	48.1	A
USGS	06730200	2014-04-01	25.3	A
USGS	06730200	2014-04-02	22.4	A
USGS	06730200	2014-04-03	74.3	A
USGS	06730200	2014-04-04	83.1	A
USGS	06730200	2014-04-05	42.5	A
USGS	06730200	2014-04-06	39.6	A
USGS	06730200	2014-04-07	38.1	A
USGS	06730200	2014-04-08	37.6	A
USGS	06730200	2014-04-09	38.2	A
USGS	06730200	2014-04-10	39.7	A
USGS	06730200	2014-04-11	43.6	A
USGS	06730200	2014-04-12	49.0	A
USGS	06730200	2014-04-13	91.9	A
USGS	06730200	2014-04-14	72.0	A
USGS	06730200	2014-04-15	65.3	A
USGS	06730200	2014-04-16	62.8	A
USGS	06730200	2014-04-17	61.8	A
USGS	06730200	2014-04-18	62.1	A
USGS	06730200	2014-04-19	75.6	A
USGS	06730200	2014-04-20	114	A
